2025-02-09 11:00:22,173 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:27,010 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:27,021 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:27,022 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:27,039 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:27,054 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:27,054 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:28,248 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:28,255 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:28,255 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:30,165 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:30,171 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:30,171 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:35,155 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:35,160 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:35,160 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:39,221 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:39,226 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:39,226 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:41,208 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:41,214 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:41,214 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:42,375 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:42,378 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:42,378 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:43,221 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:43,226 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:43,226 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:03,344 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:03,347 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:03,347 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:44,359 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:44,367 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:44,370 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:47,830 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:47,838 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:47,838 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:48,045 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:48,050 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:48,050 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:50,695 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:50,700 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:50,700 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:01:55,067 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:01:55,070 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:01:55,070 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:02,229 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:02,231 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:02:02,231 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:04,808 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:04,814 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:02:04,814 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:05,163 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:05,166 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:02:05,166 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:08,978 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:08,985 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:02:08,985 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:10,549 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:10,553 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:02:10,553 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:02:23,336 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:02:23,372 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
